#gene_id	taxID	e_value	fasta_id
LOC108690160	12956	3.08e-95	XP_018052810.1|LOC108690160|142
LOC108689688	12956	0.0	XP_018052064.1|LOC108689688|525
LOC108688653	12956	2.21e-67	XP_018050476.1|LOC108688653|130
LOC108690561	12956	0.0	XP_018053418.1|LOC108690561|1105
LOC108690574	12956	4.17e-313	XP_018053439.1|LOC108690574|537
LOC108689917	12956	5.80e-282	XP_018052368.1|LOC108689917|447
LOC108689237	12956	0.0	XP_018051417.1|LOC108689237|669
LOC108689051	12956	0.0	XP_018051154.1|LOC108689051|493
LOC108691195	12956	8.26e-92	XP_018054352.1|LOC108691195|145
LOC108691187	12956	4.63e-264	XP_018054341.1|LOC108691187|420
LOC108689937	12956	1.31e-94	XP_018052421.1|LOC108689937|148
LOC108690181	12956	0.0	XP_018052842.1|LOC108690181|924
LOC108689578	12956	4.47e-307	XP_018051917.1|LOC108689578|497
LOC108687906	12956	0.0	XP_018049436.1|LOC108687906|1712
LOC108687907	12956	9.70e-95	XP_018049437.1|LOC108687907|144
LOC108688909	12956	0.0	XP_018050938.1|LOC108688909|485
LOC108688910	12956	0.0	XP_018050939.1|LOC108688910|612
LOC108688911	12956	0.0	XP_018050940.1|LOC108688911|636
LOC108688890	12956	0.0	XP_018050910.1|LOC108688890|807
LOC108688921	12956	0.0	XP_018050961.1|LOC108688921|1140
LOC108688904	12956	1.41e-115	XP_018050933.1|LOC108688904|169
LOC108690592	12956	1.88e-115	XP_018053451.1|LOC108690592|420
LOC108690602	12956	0.0	XP_018053463.1|LOC108690602|854
LOC108690603	12956	4.88e-257	XP_018053464.1|LOC108690603|479
LOC108690598	12956	5.04e-293	XP_018053458.1|LOC108690598|428
LOC108690601	12956	3.72e-189	XP_018053462.1|LOC108690601|258
LOC108690597	12956	0.0	XP_018053457.1|LOC108690597|899
LOC108690590	12956	4.98e-286	XP_018053449.1|LOC108690590|425
LOC108687921	12956	9.32e-95	XP_018049455.1|LOC108687921|142
LOC108690604	12956	1.08e-142	XP_018053466.1|LOC108690604|201
LOC108687918	12956	4.50e-267	XP_018049450.1|LOC108687918|525
LOC108687908	12956	0.0	XP_018049438.1|LOC108687908|3993
LOC108687934	12956	0.0	XP_018049468.1|LOC108687934|2160
LOC108687919	12956	0.0	XP_018049451.1|LOC108687919|522
LOC108687920	12956	3.21e-306	XP_018049452.1|LOC108687920|407
LOC108687915	12956	6.32e-152	XP_018049446.1|LOC108687915|227
LOC108687925	12956	0.0	XP_018049460.1|LOC108687925|466
LOC108687922	12956	5.64e-71	XP_018049457.1|LOC108687922|110
LOC108687924	12956	5.05e-141	XP_018049459.1|LOC108687924|205
LOC108687932	12956	7.93e-122	XP_018049466.1|LOC108687932|188
LOC108687912	12956	0.0	XP_018049443.1|LOC108687912|479
LOC108687937	12956	0.0	XP_018049471.1|LOC108687937|1708
LOC108687914	12956	6.50e-182	XP_018049444.1|LOC108687914|276
LOC108687910	12956	5.53e-287	XP_018049440.1|LOC108687910|471
LOC108689563	12956	1.01e-153	XP_018051881.1|LOC108689563|302
LOC108690341	12956	0.0	XP_018053075.1|LOC108690341|3205
LOC108689752	12956	1.98e-119	XP_018052174.1|LOC108689752|177
LOC108690135	12956	0.0	XP_018052804.1|LOC108690135|470
LOC108690120	12956	0.0	XP_018052744.1|LOC108690120|1376
LOC108690779	12956	0.0	XP_018053742.1|LOC108690779|499
LOC108690790	12956	0.0	XP_018053764.1|LOC108690790|635
LOC108688566	12956	1.04e-208	XP_018050362.1|LOC108688566|284
LOC108688556	12956	1.85e-269	XP_018050350.1|LOC108688556|405
LOC108688804	12956	0.0	XP_018050717.1|LOC108688804|477
LOC108690051	12956	0.0	XP_018052640.1|LOC108690051|608
LOC108690096	12956	5.25e-277	XP_018052705.1|LOC108690096|405
LOC108690825	12956	0.0	XP_018053829.1|LOC108690825|587
LOC108690818	12956	0.0	XP_018053807.1|LOC108690818|1162
LOC108689833	12956	2.82e-241	XP_018052269.1|LOC108689833|318
LOC108691017	12956	0.0	XP_018054119.1|LOC108691017|2649
LOC108688574	12956	1.35e-300	XP_018050374.1|LOC108688574|547
LOC108689713	12956	7.49e-155	XP_018052103.1|LOC108689713|237
LOC108690221	12956	1.31e-219	XP_018052899.1|LOC108690221|327
LOC108690247	12956	3.64e-101	XP_018052932.1|LOC108690247|155
LOC108689228	12956	0.0	XP_018051395.1|LOC108689228|619
LOC108688708	12956	0.0	XP_018050554.1|LOC108688708|1215
LOC108690489	12956	0.0	XP_018053287.1|LOC108690489|1581
LOC108689283	12956	0.0	XP_018051497.1|LOC108689283|631
LOC108688546	12956	6.21e-211	XP_018050341.1|LOC108688546|308
LOC108688723	12956	0.0	XP_018050574.1|LOC108688723|737
LOC108688961	12956	0.0	XP_018051019.1|LOC108688961|900
LOC108689172	12956	1.85e-204	XP_018051319.1|LOC108689172|288
LOC108688538	12956	5.23e-75	XP_018050331.1|LOC108688538|173
LOC108688855	12956	0.0	XP_018050853.1|LOC108688855|917
LOC108689141	12956	0.0	XP_018051273.1|LOC108689141|594
LOC108690177	12956	0.0	XP_018052847.1|LOC108690177|564
LOC108689604	12956	3.59e-129	XP_018051954.1|LOC108689604|196
LOC108691462	12956	0.0	XP_018054721.1|LOC108691462|831
LOC108691451	12956	0.0	XP_018054695.1|LOC108691451|506
LOC108688866	12956	0.0	XP_018050882.1|LOC108688866|1234
LOC108691440	12956	2.63e-86	XP_018054684.1|LOC108691440|136
LOC108689746	12956	5.59e-145	XP_018052162.1|LOC108689746|221
LOC108688895	12956	1.82e-186	XP_018050924.1|LOC108688895|270
LOC108688913	12956	2.55e-215	XP_018050947.1|LOC108688913|401
LOC108689597	12956	0.0	XP_018051946.1|LOC108689597|485
LOC108688638	12956	3.28e-47	XP_018050470.1|LOC108688638|90
LOC108691498	12956	0.0	XP_018054762.1|LOC108691498|1118
LOC108691278	12956	0.0	XP_018054440.1|LOC108691278|2176
LOC108689424	12956	2.08e-237	XP_018051674.1|LOC108689424|319
LOC108689585	12956	0.0	XP_018051931.1|LOC108689585|492
LOC108689201	12956	1.24e-129	XP_018051359.1|LOC108689201|182
LOC108689523	12956	2.70e-313	XP_018051801.1|LOC108689523|642
LOC108691123	12956	0.0	XP_018054268.1|LOC108691123|832
LOC108689406	12956	0.0	XP_018051650.1|LOC108689406|742
LOC108688629	12956	0.0	XP_018050461.1|LOC108688629|520
LOC108688828	12956	0.0	XP_018050785.1|LOC108688828|1027
LOC108689814	12956	9.46e-111	XP_018052246.1|LOC108689814|172
LOC108690679	12956	0.0	XP_018053583.1|LOC108690679|1408
LOC108688622	12956	2.03e-268	XP_018050449.1|LOC108688622|380
LOC108688748	12956	0.0	XP_018050606.1|LOC108688748|443
LOC108688606	12956	0.0	XP_018050424.1|LOC108688606|522
LOC108688882	12956	0.0	XP_018050904.1|LOC108688882|1050
LOC108688603	12956	2.51e-161	XP_018050411.1|LOC108688603|224
LOC108690664	12956	2.28e-290	XP_018053554.1|LOC108690664|398
LOC108690618	12956	0.0	XP_018053493.1|LOC108690618|839
LOC108690642	12956	0.0	XP_018053527.1|LOC108690642|532
LOC108690919	12956	0.0	XP_018053962.1|LOC108690919|658
LOC108688594	12956	2.32e-63	XP_018050398.1|LOC108688594|128
LOC108688517	12956	1.68e-47	XP_018050311.1|LOC108688517|90
LOC108689779	12956	0.0	XP_018052204.1|LOC108689779|758
LOC108689855	12956	0.0	XP_018052301.1|LOC108689855|757
LOC108689856	12956	0.0	XP_018052302.1|LOC108689856|444
LOC108689980	12956	3.27e-274	XP_018052492.1|LOC108689980|380
LOC108689979	12956	0.0	XP_018052491.1|LOC108689979|853
LOC108690003	12956	1.34e-254	XP_018052524.1|LOC108690003|365
LOC108689998	12956	0.0	XP_018052516.1|LOC108689998|502
LOC108690017	12956	0.0	XP_018052556.1|LOC108690017|948
LOC108689993	12956	0.0	XP_018052509.1|LOC108689993|670
LOC108689990	12956	5.27e-165	XP_018052502.1|LOC108689990|228
LOC108689999	12956	3.67e-308	XP_018052519.1|LOC108689999|453
LOC108690023	12956	0.0	XP_018052569.1|LOC108690023|441
LOC108690019	12956	0.0	XP_018052563.1|LOC108690019|1024
LOC108689975	12956	2.18e-94	XP_018052488.1|LOC108689975|213
LOC108689984	12956	2.14e-275	XP_018052497.1|LOC108689984|399
LOC108690012	12956	0.0	XP_018052544.1|LOC108690012|2903
LOC108689981	12956	0.0	XP_018052493.1|LOC108689981|791
LOC108689997	12956	2.67e-199	XP_018052513.1|LOC108689997|310
LOC108689996	12956	1.49e-314	XP_018052511.1|LOC108689996|425
LOC108690011	12956	0.0	XP_018052535.1|LOC108690011|1698
LOC108690013	12956	0.0	XP_018052545.1|LOC108690013|1325
LOC108688832	12956	4.53e-302	XP_018050787.1|LOC108688832|408
LOC108688831	12956	0.0	XP_018050784.1|LOC108688831|627
LOC108688830	12956	8.97e-96	XP_018050783.1|LOC108688830|184
LOC108688843	12956	0.0	XP_018050807.1|LOC108688843|992
LOC108688845	12956	0.0	XP_018050812.1|LOC108688845|449
LOC108688835	12956	0.0	XP_018050790.1|LOC108688835|582
LOC108688849	12956	2.88e-106	XP_018050835.1|LOC108688849|146
LOC108688848	12956	0.0	XP_018050820.1|LOC108688848|921
LOC108688829	12956	0.0	XP_018050782.1|LOC108688829|1274
LOC108688839	12956	2.45e-211	XP_018050795.1|LOC108688839|292
LOC108690006	12956	9.21e-121	XP_018052529.1|LOC108690006|169
LOC108685498	12956	0.0	XP_018045813.1|LOC108685498|864
LOC108690022	12956	2.82e-154	XP_018052567.1|LOC108690022|285
LOC108690014	12956	0.0	XP_018052548.1|LOC108690014|766
LOC108691158	12956	0.0	XP_018054303.1|LOC108691158|447
LOC108691148	12956	0.0	XP_018054292.1|LOC108691148|484
LOC108691171	12956	0.0	XP_018054317.1|LOC108691171|799
LOC108691157	12956	0.0	XP_018054302.1|LOC108691157|768
LOC108691147	12956	3.65e-58	XP_018054291.1|LOC108691147|468
LOC108691146	12956	1.64e-98	XP_018054290.1|LOC108691146|156
LOC108691167	12956	2.32e-37	XP_018054314.1|LOC108691167|160
LOC108691162	12956	6.38e-42	XP_018054310.1|LOC108691162|229
LOC108691197	12956	3.96e-50	XP_018054353.1|LOC108691197|280
LOC108691144	12956	0.0	XP_018054288.1|LOC108691144|3762
LOC108691161	12956	0.0	XP_018054306.1|LOC108691161|573
LOC108691163	12956	1.08e-223	XP_018054311.1|LOC108691163|336
LOC108691159	12956	0.0	XP_018054304.1|LOC108691159|724
LOC108689991	12956	0.0	XP_018052503.1|LOC108689991|501
LOC108691198	12956	0.0	XP_018054354.1|LOC108691198|538
LOC108691199	12956	0.0	XP_018054357.1|LOC108691199|1711
LOC108691176	12956	0.0	XP_018054322.1|LOC108691176|566
LOC108691173	12956	0.0	XP_018054320.1|LOC108691173|480
LOC108691140	12956	0.0	XP_018054284.1|LOC108691140|482
LOC108691166	12956	0.0	XP_018054313.1|LOC108691166|608
LOC108691190	12956	0.0	XP_018054344.1|LOC108691190|800
LOC108691191	12956	4.12e-128	XP_018054345.1|LOC108691191|205
LOC108691172	12956	7.95e-216	XP_018054319.1|LOC108691172|290
LOC108690018	12956	7.05e-180	XP_018052558.1|LOC108690018|276
LOC108689985	12956	0.0	XP_018052498.1|LOC108689985|569
LOC108689988	12956	0.0	XP_018052500.1|LOC108689988|619
LOC108690016	12956	1.34e-139	XP_018052554.1|LOC108690016|208
LOC108690015	12956	0.0	XP_018052550.1|LOC108690015|600
LOC108691156	12956	1.66e-314	XP_018054301.1|LOC108691156|467
LOC108684741	12956	0.0	XP_018044697.1|LOC108684741|1343
LOC108686334	12956	6.60e-275	XP_018047096.1|LOC108686334|404
LOC108686317	12956	0.0	XP_018047060.1|LOC108686317|899
LOC108685682	12956	0.0	XP_018046078.1|LOC108685682|2663
LOC108685733	12956	5.63e-118	XP_018046180.1|LOC108685733|161
LOC108685724	12956	0.0	XP_018046168.1|LOC108685724|885
LOC108684665	12956	0.0	XP_018044598.1|LOC108684665|4869
LOC108685462	12956	0.0	XP_018045741.1|LOC108685462|503
LOC108685062	12956	1.65e-300	XP_018045176.1|LOC108685062|418
LOC108684924	12956	0.0	XP_018044960.1|LOC108684924|568
LOC108684944	12956	1.25e-129	XP_018044990.1|LOC108684944|196
LOC108685385	12956	8.36e-57	XP_018045637.1|LOC108685385|95
LOC108686747	12956	4.59e-232	XP_018047690.1|LOC108686747|401
LOC108685019	12956	0.0	XP_018045119.1|LOC108685019|875
LOC108685053	12956	0.0	XP_018045164.1|LOC108685053|1142
LOC108685081	12956	0.0	XP_018045208.1|LOC108685081|1208
LOC108685228	12956	0.0	XP_018045408.1|LOC108685228|637
LOC108684800	12956	0.0	XP_018044783.1|LOC108684800|890
LOC108684657	12956	1.26e-151	XP_018044584.1|LOC108684657|258
LOC108685750	12956	6.78e-246	XP_018046202.1|LOC108685750|334
LOC108685940	12956	0.0	XP_018046449.1|LOC108685940|622
LOC108685958	12956	3.71e-123	XP_018046465.1|LOC108685958|249
LOC108686707	12956	0.0	XP_018047642.1|LOC108686707|937
LOC108686722	12956	5.23e-227	XP_018047654.1|LOC108686722|320
LOC108685453	12956	1.38e-132	XP_018045729.1|LOC108685453|189
LOC108686200	12956	0.0	XP_018046849.1|LOC108686200|2253
LOC108685784	12956	2.69e-80	XP_018046246.1|LOC108685784|119
LOC108685423	12956	4.52e-198	XP_018045693.1|LOC108685423|283
LOC108685376	12956	1.00e-269	XP_018045625.1|LOC108685376|364
LOC108684639	12956	0.0	XP_018044561.1|LOC108684639|1503
LOC108686451	12956	1.67e-308	XP_018047258.1|LOC108686451|488
LOC108686509	12956	0.0	XP_018047344.1|LOC108686509|579
LOC108685739	12956	6.22e-75	XP_018046193.1|LOC108685739|122
LOC108684990	12956	0.0	XP_018045066.1|LOC108684990|586
LOC108684875	12956	0.0	XP_018044893.1|LOC108684875|759
LOC108686805	12956	0.0	XP_018047768.1|LOC108686805|1416
LOC108685821	12956	5.54e-265	XP_018046286.1|LOC108685821|360
LOC108686477	12956	0.0	XP_018047313.1|LOC108686477|543
LOC108686544	12956	2.29e-124	XP_018047398.1|LOC108686544|245
LOC108686530	12956	0.0	XP_018047376.1|LOC108686530|1055
LOC108685646	12956	3.90e-106	XP_018046030.1|LOC108685646|177
LOC108685108	12956	1.18e-185	XP_018045249.1|LOC108685108|346
LOC108685598	12956	5.84e-140	XP_018045952.1|LOC108685598|215
LOC108685259	12956	0.0	XP_018045451.1|LOC108685259|571
LOC108686778	12956	6.29e-215	XP_018047736.1|LOC108686778|455
LOC108686770	12956	0.0	XP_018047724.1|LOC108686770|592
LOC108685494	12956	0.0	XP_018045802.1|LOC108685494|642
LOC108686878	12956	0.0	XP_018047870.1|LOC108686878|1971
LOC108684731	12956	0.0	XP_018044686.1|LOC108684731|1209
LOC108684833	12956	9.19e-216	XP_018044846.1|LOC108684833|359
LOC108685195	12956	0.0	XP_018045378.1|LOC108685195|1549
LOC108684688	12956	0.0	XP_018044633.1|LOC108684688|711
LOC108686456	12956	0.0	XP_018047273.1|LOC108686456|593
LOC108686469	12956	4.67e-179	XP_018047292.1|LOC108686469|250
LOC108685633	12956	1.41e-151	XP_018046009.1|LOC108685633|210
LOC108684897	12956	9.56e-123	XP_018044925.1|LOC108684897|258
LOC108684888	12956	0.0	XP_018044912.1|LOC108684888|658
LOC108684905	12956	5.15e-75	XP_018044937.1|LOC108684905|119
LOC108686660	12956	0.0	XP_018047578.1|LOC108686660|574
LOC108686672	12956	4.48e-163	XP_018047593.1|LOC108686672|236
LOC108685612	12956	6.04e-245	XP_018045977.1|LOC108685612|369
LOC108686156	12956	0.0	XP_018046782.1|LOC108686156|431
LOC108686147	12956	0.0	XP_018046770.1|LOC108686147|487
LOC108686144	12956	0.0	XP_018046758.1|LOC108686144|1452
LOC108691149	12956	1.41e-193	XP_018054293.1|LOC108691149|307
LOC108691196	12956	0.0	XP_018054351.1|LOC108691196|509
LOC108691194	12956	0.0	XP_018054347.1|LOC108691194|1604
LOC108691150	12956	1.30e-100	XP_018054295.1|LOC108691150|166
LOC108690363	12956	1.26e-178	XP_018053100.1|LOC108690363|272
LOC108690375	12956	0.0	XP_018053121.1|LOC108690375|1514
LOC108690353	12956	0.0	XP_018053088.1|LOC108690353|1526
LOC108690361	12956	1.01e-273	XP_018053097.1|LOC108690361|372
LOC108690389	12956	0.0	XP_018053139.1|LOC108690389|567
LOC108690379	12956	1.01e-192	XP_018053125.1|LOC108690379|388
LOC108690374	12956	0.0	XP_018053120.1|LOC108690374|542
LOC108690358	12956	7.83e-314	XP_018053092.1|LOC108690358|434
LOC108690403	12956	0.0	XP_018053161.1|LOC108690403|609
LOC108690413	12956	0.0	XP_018053175.1|LOC108690413|521
LOC108690351	12956	0.0	XP_018053085.1|LOC108690351|740
LOC108690410	12956	1.71e-299	XP_018053169.1|LOC108690410|421
LOC108690391	12956	0.0	XP_018053141.1|LOC108690391|560
LOC108690419	12956	3.23e-293	XP_018053194.1|LOC108690419|513
LOC108690350	12956	2.23e-258	XP_018053084.1|LOC108690350|370
LOC108690348	12956	2.83e-81	XP_018053083.1|LOC108690348|146
LOC108690372	12956	0.0	XP_018053116.1|LOC108690372|524
LOC108690396	12956	0.0	XP_018053147.1|LOC108690396|544
LOC108690368	12956	0.0	XP_018053109.1|LOC108690368|480
LOC108690399	12956	9.54e-212	XP_018053150.1|LOC108690399|301
LOC108690347	12956	0.0	XP_018053082.1|LOC108690347|931
LOC108690362	12956	0.0	XP_018053099.1|LOC108690362|881
LOC108690376	12956	2.60e-301	XP_018053122.1|LOC108690376|433
LOC108690357	12956	1.47e-137	XP_018053091.1|LOC108690357|201
LOC108690370	12956	1.37e-235	XP_018053113.1|LOC108690370|460
LOC108690416	12956	0.0	XP_018053182.1|LOC108690416|771
LOC108690414	12956	0.0	XP_018053176.1|LOC108690414|1225
LOC108690395	12956	0.0	XP_018053146.1|LOC108690395|993
LOC108690373	12956	0.0	XP_018053117.1|LOC108690373|1177
LOC108690421	12956	8.50e-184	XP_018053197.1|LOC108690421|232
LOC108690392	12956	8.13e-145	XP_018053143.1|LOC108690392|205
LOC108690393	12956	1.08e-145	XP_018053144.1|LOC108690393|199
LOC108689861	12956	0.0	XP_018052307.1|LOC108689861|648
LOC108689801	12956	1.25e-269	XP_018052225.1|LOC108689801|471
LOC108689802	12956	1.71e-169	XP_018052227.1|LOC108689802|290
LOC108689842	12956	0.0	XP_018052280.1|LOC108689842|1704
LOC108689850	12956	0.0	XP_018052296.1|LOC108689850|752
LOC108689851	12956	0.0	XP_018052297.1|LOC108689851|624
LOC108689816	12956	0.0	XP_018052245.1|LOC108689816|1056
LOC108689805	12956	0.0	XP_018052230.1|LOC108689805|602
LOC108689804	12956	1.04e-179	XP_018052229.1|LOC108689804|271
LOC108689859	12956	4.83e-167	XP_018052304.1|LOC108689859|240
LOC108689858	12956	5.94e-199	XP_018052303.1|LOC108689858|284
LOC108689860	12956	7.74e-228	XP_018052306.1|LOC108689860|300
LOC108689798	12956	8.63e-138	XP_018052222.1|LOC108689798|189
LOC108689822	12956	0.0	XP_018052252.1|LOC108689822|783
LOC108689774	12956	2.22e-163	XP_018052199.1|LOC108689774|225
LOC108689864	12956	1.57e-88	XP_018052310.1|LOC108689864|351
LOC108689819	12956	0.0	XP_018052249.1|LOC108689819|675
LOC108690811	12956	5.06e-86	XP_018053800.1|LOC108690811|124
LOC108690810	12956	5.78e-186	XP_018053797.1|LOC108690810|249
LOC108686832	12956	5.76e-297	XP_018047814.1|LOC108686832|405
LOC108690383	12956	2.48e-205	XP_018053132.1|LOC108690383|300
LOC108690384	12956	3.59e-199	XP_018053134.1|LOC108690384|273
LOC108690380	12956	0.0	XP_018053128.1|LOC108690380|1630
LOC108690382	12956	0.0	XP_018053130.1|LOC108690382|638
LOC108690387	12956	0.0	XP_018053137.1|LOC108690387|538
LOC108690409	12956	0.0	XP_018053167.1|LOC108690409|716
LOC108690408	12956	0.0	XP_018053165.1|LOC108690408|1076
LOC108690367	12956	0.0	XP_018053106.1|LOC108690367|626
LOC108690390	12956	8.96e-141	XP_018053140.1|LOC108690390|191
LOC108690404	12956	2.78e-99	XP_018053162.1|LOC108690404|145
LOC108685394	12956	0.0	XP_018045648.1|LOC108685394|530
LOC108690346	12956	0.0	XP_018053081.1|LOC108690346|1537
LOC108690402	12956	0.0	XP_018053156.1|LOC108690402|1280
LOC108687073	12956	1.50e-131	XP_018048165.1|LOC108687073|219
LOC108687079	12956	0.0	XP_018048169.1|LOC108687079|1019
LOC108687082	12956	3.15e-274	XP_018048174.1|LOC108687082|619
LOC108687085	12956	0.0	XP_018048177.1|LOC108687085|463
LOC108689288	12956	5.71e-184	XP_018051499.1|LOC108689288|249
LOC108689300	12956	1.09e-121	XP_018051513.1|LOC108689300|164
LOC108689299	12956	5.16e-143	XP_018051512.1|LOC108689299|197
LOC108689302	12956	8.28e-137	XP_018051515.1|LOC108689302|191
LOC108689287	12956	9.15e-141	XP_018051498.1|LOC108689287|205
LOC108689286	12956	1.89e-202	XP_018051496.1|LOC108689286|325
LOC108689289	12956	0.0	XP_018051500.1|LOC108689289|616
LOC108689304	12956	0.0	XP_018051516.1|LOC108689304|540
LOC108689291	12956	1.54e-108	XP_018051502.1|LOC108689291|179
LOC108687086	12956	0.0	XP_018048179.1|LOC108687086|603
LOC108689290	12956	2.07e-137	XP_018051501.1|LOC108689290|211
LOC108689307	12956	0.0	XP_018051524.1|LOC108689307|1668
LOC108689296	12956	8.81e-97	XP_018051505.1|LOC108689296|164
LOC108689298	12956	1.22e-123	XP_018051511.1|LOC108689298|188
LOC108689284	12956	9.52e-130	XP_018051495.1|LOC108689284|197
LOC108689306	12956	1.81e-99	XP_018051519.1|LOC108689306|144
LOC108689297	12956	0.0	XP_018051510.1|LOC108689297|525
LOC108689292	12956	0.0	XP_018051503.1|LOC108689292|611
LOC108691154	12956	0.0	XP_018054298.1|LOC108691154|5900
LOC108691160	12956	0.0	XP_018054305.1|LOC108691160|1450
LOC108691153	12956	1.33e-48	XP_018054297.1|LOC108691153|84
LOC108691183	12956	1.63e-66	XP_018054330.1|LOC108691183|148
LOC108691152	12956	8.46e-47	XP_018054296.1|LOC108691152|91
LOC108691182	12956	1.53e-72	XP_018054329.1|LOC108691182|149
LOC108689295	12956	1.03e-124	XP_018051504.1|LOC108689295|274
LOC108687078	12956	0.0	XP_018048167.1|LOC108687078|1250
LOC108689601	12956	6.55e-284	XP_018051948.1|LOC108689601|394
LOC108689599	12956	4.99e-18	XP_018051947.1|LOC108689599|70
LOC108690401	12956	0.0	XP_018053152.1|LOC108690401|1920
LOC108690364	12956	1.53e-245	XP_018053102.1|LOC108690364|371
LOC108692457	12956	0.0	XP_018056194.1|LOC108692457|762
LOC108692468	12956	0.0	XP_018056213.1|LOC108692468|502
LOC108692466	12956	0.0	XP_018056209.1|LOC108692466|825
LOC108692458	12956	0.0	XP_018056195.1|LOC108692458|813
LOC108692447	12956	7.68e-82	XP_018056180.1|LOC108692447|145
LOC108692471	12956	1.82e-253	XP_018056221.1|LOC108692471|367
LOC108692473	12956	3.41e-192	XP_018056223.1|LOC108692473|281
LOC108692472	12956	2.46e-246	XP_018056222.1|LOC108692472|357
LOC108692449	12956	0.0	XP_018056182.1|LOC108692449|438
LOC108692484	12956	0.0	XP_018056245.1|LOC108692484|1157
LOC108692474	12956	0.0	XP_018056224.1|LOC108692474|710
LOC108692465	12956	0.0	XP_018056206.1|LOC108692465|854
LOC108692463	12956	3.20e-129	XP_018056203.1|LOC108692463|202
LOC108692455	12956	0.0	XP_018056187.1|LOC108692455|522
LOC108692478	12956	0.0	XP_018056232.1|LOC108692478|808
LOC108692483	12956	0.0	XP_018056239.1|LOC108692483|538
LOC108692448	12956	0.0	XP_018056181.1|LOC108692448|501
LOC108692459	12956	9.04e-297	XP_018056196.1|LOC108692459|402
LOC108692450	12956	0.0	XP_018056183.1|LOC108692450|488
LOC108692464	12956	3.43e-150	XP_018056205.1|LOC108692464|215
LOC108692460	12956	1.96e-172	XP_018056197.1|LOC108692460|259
LOC108692476	12956	0.0	XP_018056230.1|LOC108692476|885
LOC108692470	12956	0.0	XP_018056220.1|LOC108692470|571
LOC108692480	12956	1.85e-275	XP_018056233.1|LOC108692480|433
LOC108693589	12956	0.0	XP_018058111.1|LOC108693589|634
LOC108693586	12956	4.41e-157	XP_018058107.1|LOC108693586|278
LOC108688206	12956	0.0	XP_018049858.1|LOC108688206|1410
LOC108690415	12956	7.14e-142	XP_018053178.1|LOC108690415|521
LOC108687433	12956	0.0	XP_018048675.1|LOC108687433|1932
LOC108685683	12956	0.0	XP_018046075.1|LOC108685683|558
LOC108685584	12956	0.0	XP_018045929.1|LOC108685584|425
LOC108691901	12956	0.0	XP_018055342.1|LOC108691901|645
LOC108692012	12956	0.0	XP_018055575.1|LOC108692012|888
LOC108691961	12956	0.0	XP_018055446.1|LOC108691961|3143
LOC108691993	12956	6.99e-263	XP_018055550.1|LOC108691993|377
LOC108691892	12956	0.0	XP_018055329.1|LOC108691892|982
LOC108691928	12956	3.89e-202	XP_018055381.1|LOC108691928|280
LOC108692014	12956	0.0	XP_018055581.1|LOC108692014|792
LOC108691987	12956	0.0	XP_018055538.1|LOC108691987|519
LOC108691939	12956	6.92e-116	XP_018055395.1|LOC108691939|155
LOC108693097	12956	0.0	XP_018057286.1|LOC108693097|468
LOC108693089	12956	0.0	XP_018057276.1|LOC108693089|785
LOC108693113	12956	7.85e-171	XP_018057308.1|LOC108693113|291
LOC108693080	12956	5.10e-238	XP_018057256.1|LOC108693080|337
LOC108691975	12956	1.87e-296	XP_018055494.1|LOC108691975|548
LOC108693079	12956	0.0	XP_018057252.1|LOC108693079|976
LOC108693087	12956	0.0	XP_018057271.1|LOC108693087|960
LOC108693121	12956	0.0	XP_018057356.1|LOC108693121|435
LOC108693119	12956	0.0	XP_018057352.1|LOC108693119|473
LOC108693132	12956	0.0	XP_018057367.1|LOC108693132|861
LOC108693066	12956	3.19e-69	XP_018057226.1|LOC108693066|149
LOC108693073	12956	1.87e-213	XP_018057238.1|LOC108693073|270
LOC108693148	12956	2.82e-285	XP_018057410.1|LOC108693148|494
LOC108693152	12956	2.96e-186	XP_018057414.1|LOC108693152|231
LOC108693102	12956	6.37e-196	XP_018057293.1|LOC108693102|288
LOC108693065	12956	0.0	XP_018057225.1|LOC108693065|991
LOC108693163	12956	0.0	XP_018057437.1|LOC108693163|1148
LOC108693165	12956	2.90e-180	XP_018057438.1|LOC108693165|264
LOC108693070	12956	1.43e-219	XP_018057233.1|LOC108693070|319
LOC108693110	12956	0.0	XP_018057303.1|LOC108693110|1008
LOC108693157	12956	0.0	XP_018057422.1|LOC108693157|677
LOC108691974	12956	2.12e-273	XP_018055493.1|LOC108691974|574
LOC108691874	12956	0.0	XP_018055297.1|LOC108691874|1320
LOC108691985	12956	1.19e-182	XP_018055530.1|LOC108691985|317
LOC108691899	12956	0.0	XP_018055339.1|LOC108691899|869
LOC108691941	12956	2.21e-255	XP_018055398.1|LOC108691941|333
LOC108691880	12956	0.0	XP_018055304.1|LOC108691880|574
LOC108691931	12956	9.34e-314	XP_018055385.1|LOC108691931|483
LOC108691907	12956	0.0	XP_018055350.1|LOC108691907|478
LOC108691963	12956	0.0	XP_018055449.1|LOC108691963|2254
LOC108691916	12956	0.0	XP_018055362.1|LOC108691916|444
LOC108692002	12956	0.0	XP_018055562.1|LOC108692002|919
LOC108692001	12956	0.0	XP_018055561.1|LOC108692001|1334
LOC108691878	12956	0.0	XP_018055302.1|LOC108691878|587
LOC108691971	12956	5.84e-172	XP_018055487.1|LOC108691971|350
LOC108691969	12956	0.0	XP_018055481.1|LOC108691969|1021
