#gene_id	taxID	e_value	fasta_id
CRE_29910	6237	6.72e-157	XP_003102754.1|CRE_29910|273
CRE_30007	6237	1.14e-169	XP_003102867.1|CRE_30007|327
CRE_30006	6237	1.00e-282	XP_003102770.1|CRE_30006|713
CRE_29909	6237	1.69e-216	XP_003102827.1|CRE_29909|384
CRE_29908	6237	1.11e-155	XP_003102766.1|CRE_29908|273
CRE_30005	6237	1.80e-200	XP_003102835.1|CRE_30005|377
CRE_29912	6237	0.0	XP_003102780.1|CRE_29912|618
CRE_30004	6237	1.29e-275	XP_003102736.1|CRE_30004|438
CRE_30003	6237	2.20e-188	XP_003102792.1|CRE_30003|297
CRE_30002	6237	0.0	XP_003102852.1|CRE_30002|1626
CRE_30001	6237	1.30e-32	XP_003102816.1|CRE_30001|328
CRE_30000	6237	1.24e-188	XP_003102708.1|CRE_30000|362
CRE_29906	6237	0.0	XP_003102737.1|Cre-gon-4|1367
CRE_29905	6237	3.21e-19	XP_003102865.1|Cre-mesp-1|196
CRE_29999	6237	0.0	XP_003102804.1|CRE_29999|1163
CRE_29904	6237	0.0	XP_003102691.1|Cre-gta-1|486
CRE_29903	6237	6.20e-211	XP_003102845.1|CRE_29903|352
CRE_29902	6237	3.36e-215	XP_003102810.1|Cre-rack-1|325
CRE_29998	6237	0.0	XP_003102690.1|Cre-pxf-1|1476
CRE_29901	6237	0.0	XP_003102741.1|Cre-pps-1|525
CRE_29907	6237	2.80e-59	XP_003102838.1|Cre-col-124|291
CRE_31270	6237	8.79e-55	XP_003102934.1|CRE_31270|238
CRE_29913	6237	0.0	XP_003102798.1|CRE_29913|577
CRE_29915	6237	5.63e-284	XP_003102774.1|CRE_29915|545
CRE_29932	6237	4.51e-25	XP_003102744.1|CRE_29932|67
CRE_29931	6237	9.75e-144	XP_003102828.1|CRE_29931|224
CRE_29930	6237	0.0	XP_003102793.1|CRE_29930|1142
CRE_29929	6237	1.18e-39	XP_003102831.1|CRE_29929|81
CRE_29928	6237	0.0	XP_003102700.1|Cre-mca-3|1261
CRE_29927	6237	1.90e-130	XP_003102853.1|CRE_29927|401
CRE_30022	6237	0.0	XP_003102696.1|CRE_30022|1083
CRE_30021	6237	2.76e-09	XP_003102762.1|CRE_30021|157
CRE_30020	6237	2.98e-29	XP_003102824.1|CRE_30020|412
CRE_30019	6237	5.23e-33	XP_003102693.1|CRE_30019|447
CRE_30018	6237	1.32e-57	XP_003102776.1|CRE_30018|885
CRE_30017	6237	5.76e-82	XP_003102758.1|CRE_30017|851
CRE_29914	6237	8.30e-16	XP_003102841.1|CRE_29914|264
CRE_29926	6237	1.72e-193	XP_003102786.1|CRE_29926|521
CRE_29924	6237	1.80e-235	XP_003102745.1|CRE_29924|1110
CRE_29923	6237	1.02e-34	XP_003102864.1|CRE_29923|486
CRE_29922	6237	1.78e-65	XP_003102719.1|CRE_29922|517
CRE_29921	6237	6.92e-56	XP_003102777.1|CRE_29921|103
CRE_29920	6237	1.15e-197	XP_003102817.1|CRE_29920|376
CRE_30015	6237	5.70e-81	XP_003102723.1|CRE_30015|226
CRE_29919	6237	4.03e-36	XP_003102720.1|CRE_29919|73
CRE_29918	6237	0.0	XP_003102833.1|CRE_29918|554
CRE_30014	6237	2.32e-109	XP_003102808.1|CRE_30014|251
CRE_29917	6237	1.68e-177	XP_003102760.1|CRE_29917|290
CRE_30013	6237	7.28e-111	XP_003102699.1|CRE_30013|252
CRE_29916	6237	0.0	XP_003102848.1|CRE_29916|1200
CRE_29925	6237	4.38e-75	XP_003102858.1|CRE_29925|236
CRE_31203	6237	2.97e-11	XP_003102912.1|CRE_31203|271
CRE_31275	6237	7.77e-141	XP_003102877.1|CRE_31275|438
CRE_31207	6237	7.93e-158	XP_003102997.1|CRE_31207|426
CRE_25692	6237	7.90e-41	XP_003103142.1|CRE_25692|72
CRE_25633	6237	1.74e-240	XP_003103036.1|CRE_25633|424
CRE_25632	6237	5.44e-306	XP_003103131.1|CRE_25632|596
CRE_25691	6237	0.0	XP_003103115.1|CRE_25691|1525
CRE_25690	6237	0.0	XP_003103116.1|CRE_25690|1599
CRE_25689	6237	0.0	XP_003103090.1|Cre-unc-45|962
CRE_25687	6237	6.69e-11	XP_003103092.1|CRE_25687|100
CRE_25631	6237	1.90e-25	XP_003103050.1|CRE_25631|111
CRE_25630	6237	6.04e-25	XP_003103133.1|CRE_25630|468
CRE_25629	6237	1.51e-56	XP_003103055.1|CRE_25629|271
CRE_25628	6237	0.0	XP_003103024.1|CRE_25628|673
CRE_25627	6237	6.43e-310	XP_003103074.1|CRE_25627|584
CRE_25693	6237	0.0	XP_003103093.1|Cre-hel-308|903
CRE_25686	6237	0.0	XP_003103022.1|CRE_25686|589
CRE_25626	6237	5.51e-63	XP_003103118.1|CRE_25626|271
CRE_25625	6237	1.81e-67	XP_003103069.1|CRE_25625|386
CRE_25684	6237	2.10e-22	XP_003103035.1|CRE_25684|116
CRE_25624	6237	1.30e-25	XP_003103088.1|CRE_25624|273
CRE_25683	6237	1.53e-28	XP_003103089.1|CRE_25683|100
CRE_31323	6237	5.02e-166	XP_003102903.1|CRE_31323|257
CRE_31321	6237	2.80e-12	XP_003103012.1|CRE_31321|290
CRE_31319	6237	7.93e-71	XP_003102980.1|CRE_31319|814
CRE_31252	6237	3.91e-11	XP_003103009.1|CRE_31252|199
CRE_31318	6237	6.96e-33	XP_003102916.1|CRE_31318|385
CRE_31250	6237	7.54e-113	XP_003103015.1|CRE_31250|349
CRE_31249	6237	2.51e-225	XP_003102977.1|CRE_31249|642
CRE_25685	6237	3.89e-90	XP_003103084.1|CRE_25685|186
CRE_31248	6237	1.63e-13	XP_003102899.1|CRE_31248|423
CRE_25694	6237	5.28e-221	XP_003103041.1|CRE_25694|618
CRE_25635	6237	3.85e-62	XP_003103019.1|CRE_25635|339
CRE_25709	6237	4.68e-105	XP_003103053.1|Cre-daf-7|363
CRE_25708	6237	4.60e-102	XP_003103112.1|CRE_25708|361
CRE_25707	6237	1.61e-179	XP_003103067.1|Cre-dac-1|388
CRE_25706	6237	9.12e-163	XP_003103028.1|Cre-clec-149|309
CRE_25649	6237	1.56e-64	XP_003103078.1|CRE_25649|177
CRE_25648	6237	2.05e-78	XP_003103060.1|CRE_25648|166
CRE_25705	6237	6.47e-96	XP_003103049.1|CRE_25705|153
CRE_25704	6237	4.21e-112	XP_003103109.1|CRE_25704|465
CRE_25647	6237	2.36e-83	XP_003103108.1|CRE_25647|398
CRE_25645	6237	6.46e-104	XP_003103117.1|CRE_25645|365
CRE_25644	6237	7.47e-129	XP_003103021.1|Cre-exos-4.2|273
CRE_25643	6237	8.21e-233	XP_003103087.1|CRE_25643|546
CRE_25634	6237	1.57e-52	XP_003103140.1|CRE_25634|379
CRE_25703	6237	6.59e-28	XP_003103110.1|CRE_25703|138
CRE_25701	6237	2.11e-15	XP_003103126.1|CRE_25701|117
CRE_25642	6237	3.08e-72	XP_003103034.1|CRE_25642|633
CRE_25640	6237	6.47e-32	XP_003103039.1|CRE_25640|250
CRE_25639	6237	7.38e-73	XP_003103048.1|CRE_25639|260
CRE_25700	6237	6.88e-64	XP_003103058.1|CRE_25700|96
CRE_25699	6237	3.59e-134	XP_003103047.1|Cre-crls-1|249
CRE_25698	6237	0.0	XP_003103141.1|CRE_25698|1073
CRE_25638	6237	0.0	XP_003103106.1|Cre-zer-1|887
CRE_25637	6237	1.73e-25	XP_003103085.1|CRE_25637|156
CRE_25636	6237	0.0	XP_003103135.1|CRE_25636|1775
CRE_25696	6237	1.89e-27	XP_003103132.1|CRE_25696|112
CRE_25695	6237	4.17e-09	XP_003103072.1|CRE_25695|275
CRE_25702	6237	4.25e-49	XP_003103045.1|CRE_25702|177
CRE_29900	6237	3.01e-103	XP_003102702.1|Cre-ttr-53|148
CRE_31317	6237	1.24e-23	XP_003103005.1|CRE_31317|140
CRE_31315	6237	1.39e-78	XP_003102958.1|CRE_31315|1287
CRE_31294	2018661	9.31e-65	XP_003102905.1|CRE_31294|670
CRE_31293	6237	1.42e-22	XP_003102982.1|CRE_31293|267
CRE_31292	6237	9.21e-99	XP_003102874.1|CRE_31292|321
CRE_31226	6237	9.01e-09	XP_003102938.1|CRE_31226|333
CRE_31225	6237	2.55e-43	XP_003102883.1|CRE_31225|443
CRE_31224	6237	3.10e-40	XP_003102952.1|CRE_31224|1290
CRE_31290	6237	4.47e-109	XP_003102959.1|CRE_31290|260
CRE_31289	6237	6.21e-128	XP_003103011.1|CRE_31289|302
CRE_31288	6237	1.47e-16	XP_003102879.1|CRE_31288|736
CRE_31223	6237	2.23e-43	XP_003102924.1|CRE_31223|188
CRE_31222	6237	1.44e-04	XP_003102875.1|CRE_31222|316
CRE_31221	6237	5.06e-148	XP_003102961.1|CRE_31221|932
CRE_31227	6237	4.77e-15	XP_003102897.1|CRE_31227|114
CRE_31285	6237	3.18e-48	XP_003102954.1|CRE_31285|273
CRE_31282	6237	1.26e-47	XP_003102908.1|CRE_31282|187
CRE_31217	6237	5.82e-13	XP_003102876.1|CRE_31217|746
CRE_31281	6237	9.43e-05	XP_003102947.1|CRE_31281|333
CRE_31279	6237	5.98e-09	XP_003102881.1|CRE_31279|358
CRE_31216	6237	4.71e-35	XP_003102974.1|CRE_31216|212
CRE_31215	6243	2.21e-26	XP_003102983.1|CRE_31215|278
CRE_31278	6237	1.55e-07	XP_003102915.1|CRE_31278|78
CRE_31214	6237	9.86e-41	XP_003102928.1|CRE_31214|234
CRE_31213	6237	3.99e-19	XP_003103013.1|CRE_31213|139
CRE_31212	6237	4.11e-04	XP_003102921.1|CRE_31212|267
CRE_31277	6237	2.77e-19	XP_003102999.1|CRE_31277|140
CRE_31276	6237	1.21e-74	XP_003102969.1|CRE_31276|329
CRE_31220	6237	1.11e-05	XP_003103003.1|CRE_31220|207
CRE_31247	6237	8.45e-15	XP_003102939.1|CRE_31247|425
CRE_31229	6237	2.35e-39	XP_003102888.1|CRE_31229|199
CRE_31296	6237	2.38e-17	XP_003102990.1|CRE_31296|326
CRE_31246	6237	1.22e-85	XP_003102988.1|CRE_31246|435
CRE_31314	2785011	7.41e-14	XP_003102986.1|CRE_31314|264
CRE_31313	6237	9.50e-61	XP_003102973.1|CRE_31313|920
CRE_31245	6237	1.43e-84	XP_003102971.1|CRE_31245|373
CRE_31311	6237	4.10e-08	XP_003102967.1|CRE_31311|586
CRE_31244	6237	5.93e-269	XP_003102944.1|CRE_31244|1093
CRE_31310	6237	1.43e-14	XP_003102880.1|CRE_31310|311
CRE_31243	6237	4.46e-71	XP_003103000.1|CRE_31243|456
CRE_31308	6237	5.72e-90	XP_003102929.1|CRE_31308|457
CRE_31307	6237	4.15e-04	XP_003102937.1|CRE_31307|238
CRE_31305	6243	1.75e-33	XP_003102987.1|CRE_31305|470
CRE_31241	6237	4.65e-19	XP_003102992.1|CRE_31241|93
CRE_31231	6237	2.08e-25	XP_003103014.1|CRE_31231|467
CRE_31240	6237	2.11e-05	XP_003102901.1|CRE_31240|85
CRE_31303	6237	0.0	XP_003102890.1|CRE_31303|2898
CRE_31302	6237	8.27e-32	XP_003103001.1|CRE_31302|364
CRE_31237	6237	1.79e-08	XP_003102946.1|CRE_31237|587
CRE_31236	6237	2.55e-23	XP_003102896.1|CRE_31236|140
CRE_31300	6237	1.16e-15	XP_003102889.1|CRE_31300|140
CRE_31299	6237	1.38e-18	XP_003102878.1|CRE_31299|370
CRE_31298	6237	1.45e-07	XP_003102894.1|CRE_31298|365
CRE_31235	6237	2.45e-16	XP_003102923.1|CRE_31235|489
CRE_31234	2301116	5.12e-13	XP_003102871.1|CRE_31234|350
CRE_31233	6237	2.72e-48	XP_003102995.1|CRE_31233|225
CRE_31232	6237	6.17e-184	XP_003102902.1|CRE_31232|406
CRE_31297	6237	6.53e-21	XP_003102950.1|CRE_31297|423
CRE_31238	6237	0.0	XP_003102970.1|CRE_31238|540
CRE_25711	6237	6.46e-37	XP_003103077.1|Cre-rps-29|125
CRE_29899	6237	3.81e-80	XP_003102704.1|Cre-ttr-54|152
CRE_29997	6237	4.16e-221	XP_003102851.1|Cre-tsp-12|308
CRE_03271	6237	0.0	XP_003102610.1|Cre-pssy-1|520
CRE_03212	6237	0.0	XP_003102611.1|Cre-mgl-1|964
CRE_03211	6237	1.17e-157	XP_003102566.1|CRE_03211|251
CRE_03210	6237	0.0	XP_003102618.1|Cre-grk-1|641
CRE_03270	6237	1.17e-313	XP_003102594.1|CRE_03270|496
CRE_03209	6237	1.01e-287	XP_003102672.1|CRE_03209|429
CRE_03208	6237	1.26e-299	XP_003102596.1|CRE_03208|495
CRE_03207	6237	2.16e-267	XP_003102638.1|CRE_03207|554
CRE_03269	6237	2.33e-243	XP_003102644.1|Cre-mkk-4|424
CRE_03206	6237	0.0	XP_003102595.1|CRE_03206|682
CRE_03268	6237	8.10e-248	XP_003102575.1|Cre-gnrr-3|451
CRE_03267	6237	0.0	XP_003102623.1|CRE_03267|704
CRE_03203	6237	1.02e-29	XP_003102590.1|CRE_03203|147
CRE_03202	6237	0.0	XP_003102609.1|CRE_03202|1227
CRE_03201	6237	2.47e-170	XP_003102680.1|CRE_03201|263
CRE_03266	6237	9.08e-129	XP_003102678.1|Cre-dao-4|250
CRE_03265	6237	3.02e-70	XP_003102635.1|Cre-col-176|297
CRE_03264	6237	1.39e-275	XP_003102579.1|CRE_03264|409
CRE_03200	6237	1.14e-35	XP_003102568.1|Cre-flp-28|71
CRE_03199	6237	5.48e-28	XP_003102587.1|Cre-flp-3|210
CRE_03198	6237	7.00e-48	XP_003102570.1|Cre-flp-2|105
CRE_03263	6237	0.0	XP_003102647.1|CRE_03263|1814
CRE_03197	6237	0.0	XP_003102655.1|Cre-unc-58|591
CRE_03196	6237	2.46e-17	XP_003102581.1|CRE_03196|111
CRE_03195	6237	5.47e-56	XP_003102660.1|CRE_03195|179
CRE_03272	6237	0.0	XP_003102670.1|CRE_03272|934
CRE_03213	6237	7.15e-207	XP_003102677.1|CRE_03213|360
CRE_03214	6237	0.0	XP_003102565.1|Cre-nas-37|765
CRE_03273	6237	1.56e-153	XP_003102616.1|CRE_03273|280
CRE_03227	6237	0.0	XP_003102675.1|Cre-rrc-1|795
CRE_03226	6237	0.0	XP_003102640.1|CRE_03226|1069
CRE_03292	6237	1.89e-127	XP_003102643.1|Cre-vab-15|223
CRE_03291	6237	2.42e-120	XP_003102653.1|Cre-lec-8|180
CRE_03290	6237	2.60e-97	XP_003102601.1|Cre-lec-7|175
CRE_03289	6237	1.75e-73	XP_003102561.1|CRE_03289|120
CRE_03288	6237	0.0	XP_003102630.1|Cre-scav-5|508
CRE_03225	6237	5.32e-141	XP_003102586.1|Cre-gst-36|210
CRE_03287	6237	1.05e-51	XP_003102683.1|CRE_03287|154
CRE_03286	6237	1.47e-66	XP_003102625.1|CRE_03286|132
CRE_03224	6237	1.34e-251	XP_003102620.1|CRE_03224|420
CRE_03223	6237	1.68e-98	XP_003102648.1|Cre-glo-1|145
CRE_03194	6237	2.94e-18	XP_003102656.1|CRE_03194|379
CRE_03285	6237	0.0	XP_003102612.1|CRE_03285|767
CRE_03284	6237	0.0	XP_003102679.1|Cre-mrp-4|1620
CRE_03221	6237	0.0	XP_003102631.1|CRE_03221|640
CRE_03283	6237	2.33e-221	XP_003102597.1|CRE_03283|329
CRE_03220	6237	2.23e-25	XP_003102583.1|CRE_03220|274
CRE_03280	6237	5.89e-64	XP_003102628.1|CRE_03280|1006
CRE_03278	6237	6.43e-71	XP_003102632.1|CRE_03278|328
CRE_03217	6237	0.0	XP_003102641.1|CRE_03217|2065
CRE_03276	6237	1.03e-55	XP_003102649.1|CRE_03276|278
CRE_03216	6237	1.83e-280	XP_003102562.1|Cre-ugt-23|532
CRE_03275	6237	2.02e-74	XP_003102671.1|CRE_03275|355
CRE_03215	6237	4.17e-201	XP_003102650.1|Cre-nra-3|991
CRE_03274	6237	1.35e-168	XP_003102574.1|CRE_03274|305
CRE_03222	6237	3.36e-39	XP_003102662.1|CRE_03222|71
CRE_03193	6237	1.42e-225	XP_003102667.1|Cre-moc-1|428
CRE_03192	6237	0.0	XP_003102617.1|CRE_03192|677
CRE_03191	6237	4.97e-05	XP_003102673.1|CRE_03191|149
CRE_04060	6237	4.40e-30	XP_003102474.1|CRE_04060|69
CRE_04059	6237	1.74e-107	XP_003102470.1|Cre-cki-2|283
CRE_04058	6237	1.46e-85	XP_003102532.1|Cre-cki-1|185
CRE_04135	6237	0.0	XP_003102497.1|Cre-glr-4|956
CRE_04134	6237	1.29e-18	XP_003102545.1|CRE_04134|203
CRE_04133	6237	2.12e-228	XP_003102483.1|CRE_04133|397
CRE_04057	6237	1.61e-104	XP_003102479.1|CRE_04057|179
CRE_04056	6237	6.66e-49	XP_003102441.1|CRE_04056|190
CRE_04055	6237	2.74e-213	XP_003102447.1|Cre-spdl-1|481
CRE_04132	6237	6.90e-178	XP_003102501.1|CRE_04132|517
CRE_04131	6237	0.0	XP_003102472.1|CRE_04131|678
CRE_04054	6237	4.24e-55	XP_003102516.1|CRE_04054|347
CRE_04136	6237	2.90e-143	XP_003102499.1|Cre-cex-2|214
CRE_04130	6237	6.40e-199	XP_003102463.1|CRE_04130|358
CRE_04128	6237	5.76e-200	XP_003102549.1|CRE_04128|474
CRE_04127	6237	2.20e-165	XP_003102446.1|CRE_04127|469
CRE_04126	6237	3.90e-196	XP_003102515.1|CRE_04126|285
CRE_04125	6237	2.19e-195	XP_003102552.1|CRE_04125|438
CRE_04053	6237	1.89e-132	XP_003102467.1|CRE_04053|228
CRE_04124	6237	3.34e-79	XP_003102478.1|CRE_04124|297
CRE_04123	6237	3.78e-69	XP_003102466.1|Cre-trx-1|115
CRE_04052	6237	5.25e-176	XP_003102546.1|Cre-tag-308|325
CRE_04051	6237	0.0	XP_003102506.1|Cre-cpna-2|8078
CRE_04122	6237	5.22e-14	XP_003102526.1|CRE_04122|33
CRE_04121	6237	0.0	XP_003102434.1|Cre-cpna-5|702
CRE_04050	6237	2.47e-210	XP_003102449.1|Cre-sre-1|369
CRE_04129	6237	4.69e-129	XP_003102476.1|CRE_04129|347
CRE_03228	6237	0.0	XP_003102688.1|Cre-dpy-22|3817
CRE_04061	6237	0.0	XP_003102507.1|Cre-klp-3|631
CRE_04138	6237	5.29e-123	XP_003102559.1|CRE_04138|210
CRE_03190	6237	6.50e-61	XP_003102654.1|CRE_03190|548
CRE_03262	6237	0.0	XP_003102668.1|Cre-unc-115|624
CRE_03261	6237	1.78e-122	XP_003102613.1|CRE_03261|283
CRE_03189	6237	1.71e-143	XP_003102658.1|Cre-erd-2|213
CRE_03260	6237	1.61e-28	XP_003102560.1|CRE_03260|177
CRE_03259	6237	6.82e-239	XP_003102646.1|CRE_03259|358
CRE_03258	6237	3.16e-257	XP_003102588.1|CRE_03258|427
CRE_03257	6237	1.03e-101	XP_003102608.1|CRE_03257|205
CRE_03256	6237	8.53e-163	XP_003102685.1|CRE_03256|224
CRE_03188	6237	3.55e-271	XP_003102604.1|CRE_03188|567
CRE_03255	6237	0.0	XP_003102580.1|CRE_03255|562
CRE_03187	6237	4.24e-239	XP_003102687.1|CRE_03187|451
CRE_04137	6237	0.0	XP_003102454.1|Cre-acr-7|537
CRE_04067	6237	3.42e-43	XP_003102469.1|CRE_04067|104
CRE_04065	6237	9.06e-57	XP_003102496.1|CRE_04065|161
CRE_04146	6237	1.07e-130	XP_003102539.1|Cre-vha-4|229
CRE_04145	6237	0.0	XP_003102504.1|CRE_04145|981
CRE_04144	6237	0.0	XP_003102425.1|CRE_04144|637
CRE_04143	6237	0.0	XP_003102514.1|Cre-ztf-17|744
CRE_04064	6237	3.94e-286	XP_003102440.1|Cre-ostb-1|445
CRE_04142	6237	0.0	XP_003102430.1|CRE_04142|606
CRE_04063	6237	1.62e-46	XP_003102530.1|CRE_04063|344
CRE_04062	6237	1.23e-44	XP_003102460.1|CRE_04062|92
CRE_04141	6237	1.13e-57	XP_003102558.1|CRE_04141|343
CRE_04140	6237	1.09e-60	XP_003102487.1|CRE_04140|99
CRE_04139	6237	2.07e-74	XP_003102485.1|Cre-mdt-10|191
CRE_04066	6237	0.0	XP_003102535.1|CRE_04066|658
CRE_03229	6237	1.12e-71	XP_003102615.1|CRE_03229|114
CRE_03293	6237	7.76e-293	XP_003102584.1|Cre-lgc-47|407
CRE_03230	6237	6.50e-209	XP_003102682.1|CRE_03230|356
CRE_29885	6237	0.0	XP_003102716.1|CRE_29885|1093
CRE_29978	6237	3.95e-53	XP_003102706.1|CRE_29978|118
CRE_29884	6237	0.0	XP_003102750.1|Cre-sars-2|487
CRE_29977	6237	2.27e-208	XP_003102815.1|CRE_29977|306
CRE_29976	6237	0.0	XP_003102717.1|CRE_29976|584
CRE_29975	6237	7.42e-132	XP_003102825.1|CRE_29975|234
CRE_29974	6237	8.44e-260	XP_003102822.1|CRE_29974|408
CRE_29973	6237	0.0	XP_003102840.1|CRE_29973|1133
CRE_29883	6237	0.0	XP_003102860.1|CRE_29883|768
CRE_00950	6237	1.18e-80	XP_003118331.1|CRE_00950|370
CRE_29882	6237	0.0	XP_003102768.1|Cre-dhp-2|521
CRE_29971	6237	2.64e-113	XP_003102836.1|CRE_29971|212
CRE_29979	6237	1.67e-241	XP_003102727.1|CRE_29979|339
CRE_29881	6237	1.35e-61	XP_003102866.1|CRE_29881|194
CRE_29970	6237	0.0	XP_003102813.1|Cre-gon-1|2717
CRE_29879	6237	2.40e-190	XP_003102724.1|CRE_29879|411
CRE_29969	6237	7.60e-156	XP_003102796.1|CRE_29969|319
CRE_29968	6237	6.62e-91	XP_003102712.1|CRE_29968|786
CRE_29878	6237	0.0	XP_003102814.1|Cre-bed-3|611
CRE_29877	6237	7.21e-293	XP_003102756.1|CRE_29877|412
CRE_29876	6237	0.0	XP_003102849.1|CRE_29876|526
CRE_29875	6237	0.0	XP_003102862.1|CRE_29875|687
CRE_29967	6237	1.05e-227	XP_003102788.1|CRE_29967|352
CRE_29874	6237	0.0	XP_003102761.1|Cre-nhr-4|495
CRE_29873	6237	1.60e-40	XP_003102809.1|CRE_29873|78
CRE_29872	6237	4.51e-80	XP_003102739.1|CRE_29872|157
CRE_29880	6237	1.59e-298	XP_003102801.1|CRE_29880|466
CRE_29871	6237	1.24e-161	XP_003102710.1|CRE_29871|427
CRE_29886	6237	0.0	XP_003102748.1|CRE_29886|1014
CRE_29980	6237	6.46e-142	XP_003102811.1|CRE_29980|267
CRE_29996	6237	8.10e-307	XP_003102757.1|CRE_29996|550
CRE_29995	6237	6.18e-20	XP_003102703.1|CRE_29995|88
CRE_29897	6237	1.99e-156	XP_003102856.1|Cre-dhs-12|255
CRE_29896	6237	2.50e-110	XP_003102740.1|CRE_29896|216
CRE_29895	6237	2.73e-125	XP_003102855.1|Cre-gst-4|222
CRE_29994	6237	1.75e-127	XP_003102789.1|Cre-gst-2|272
CRE_29993	6237	7.84e-105	XP_003102721.1|Cre-gst-3|207
CRE_29894	6237	1.81e-31	XP_003102767.1|CRE_29894|94
CRE_29992	6237	1.29e-121	XP_003102692.1|CRE_29992|355
CRE_29893	6237	0.0	XP_003102802.1|Cre-glt-3|532
CRE_29892	6237	7.33e-70	XP_003102846.1|CRE_29892|182
CRE_29991	6237	1.34e-221	XP_003102857.1|CRE_29991|491
CRE_29887	6237	9.15e-310	XP_003102711.1|CRE_29887|458
CRE_29990	6237	1.27e-225	XP_003102763.1|CRE_29990|433
CRE_29989	6237	8.83e-203	XP_003102697.1|CRE_29989|363
CRE_29988	6237	6.76e-213	XP_003102854.1|CRE_29988|470
CRE_29987	6237	2.94e-92	XP_003102769.1|Cre-ttr-39|177
CRE_29986	6237	1.66e-50	XP_003102698.1|Cre-col-2|301
CRE_29985	6237	0.0	XP_003102752.1|CRE_29985|498
CRE_29890	6237	6.11e-272	XP_003102787.1|Cre-cwn-2|360
CRE_29984	6237	4.74e-310	XP_003102726.1|CRE_29984|553
CRE_29889	6237	6.40e-127	XP_003102844.1|CRE_29889|400
CRE_29983	6237	4.31e-212	XP_003102734.1|Cre-srv-12|359
CRE_29982	6237	2.91e-38	XP_003102805.1|CRE_29982|112
CRE_29888	6237	6.73e-264	XP_003102733.1|CRE_29888|407
CRE_29981	6237	1.28e-42	XP_003102709.1|CRE_29981|123
CRE_29891	6237	5.85e-180	XP_003102728.1|CRE_29891|276
CRE_29898	6237	0.0	XP_003102785.1|CRE_29898|884
CRE_29870	6237	1.14e-245	XP_003102779.1|Cre-npp-1|672
CRE_29966	6237	0.0	XP_003102819.1|CRE_29966|727
CRE_03248	6237	7.47e-71	XP_003102681.1|CRE_03248|158
CRE_03246	6237	6.98e-20	XP_003102592.1|CRE_03246|67
CRE_03305	6237	2.57e-04	XP_003102659.1|CRE_03305|615
CRE_03304	6237	6.53e-106	XP_003102639.1|CRE_03304|829
CRE_03303	6237	0.0	XP_003102572.1|CRE_03303|2756
CRE_03245	6237	3.00e-136	XP_003102684.1|CRE_03245|274
CRE_03244	6237	3.32e-93	XP_003102614.1|CRE_03244|225
CRE_03242	6237	0.0	XP_003102633.1|CRE_03242|690
CRE_03241	6237	2.19e-72	XP_003102569.1|CRE_03241|130
CRE_03240	6237	2.66e-274	XP_003102622.1|CRE_03240|447
CRE_03302	6237	1.64e-90	XP_003102645.1|Cre-lec-9|141
CRE_03239	6237	1.16e-167	XP_003102627.1|CRE_03239|898
CRE_03249	6237	5.01e-36	XP_003102571.1|CRE_03249|95
CRE_03301	6237	1.24e-142	XP_003102626.1|CRE_03301|239
CRE_03300	6237	1.48e-45	XP_003102600.1|CRE_03300|127
CRE_03299	6237	3.80e-36	XP_003102607.1|Cre-nlp-6|85
CRE_03298	6237	0.0	XP_003102621.1|CRE_03298|1010
CRE_03237	6237	2.61e-40	XP_003102563.1|CRE_03237|69
CRE_03236	6237	1.13e-287	XP_003102629.1|CRE_03236|540
CRE_03235	6237	2.82e-05	XP_003102657.1|CRE_03235|362
CRE_03234	6237	4.94e-07	XP_003102651.1|CRE_03234|567
CRE_03296	6237	4.95e-08	XP_003102642.1|CRE_03296|517
CRE_03233	6237	5.29e-12	XP_003102619.1|CRE_03233|128
CRE_03232	6237	4.35e-12	XP_003102674.1|CRE_03232|97
CRE_03294	6237	2.93e-234	XP_003102664.1|CRE_03294|371
CRE_03231	6237	0.0	XP_003102598.1|CRE_03231|1001
CRE_03238	6237	5.88e-245	XP_003102576.1|CRE_03238|357
CRE_29869	6237	1.57e-230	XP_003102795.1|CRE_29869|349
CRE_03250	6237	2.62e-49	XP_003102624.1|CRE_03250|158
CRE_03310	6237	6.99e-312	XP_003102676.1|Cre-nhr-1|441
CRE_29868	6237	0.0	XP_003102746.1|CRE_29868|1039
CRE_29965	6237	3.49e-170	XP_003102743.1|CRE_29965|297
CRE_29867	6237	1.26e-114	XP_003102818.1|Cre-col-123|351
CRE_29964	6237	0.0	XP_003102718.1|Cre-catp-6|946
CRE_29963	6237	3.03e-291	XP_003102837.1|Cre-egl-20|393
CRE_29962	6237	0.0	XP_003102839.1|Cre-dct-15|535
CRE_29866	6237	4.31e-305	XP_003102771.1|Cre-fat-3|443
CRE_29865	6237	0.0	XP_003102806.1|Cre-fat-4|447
CRE_29961	6237	7.32e-50	XP_003102799.1|CRE_29961|118
CRE_29960	6237	7.72e-301	XP_003102731.1|Cre-pis-1|799
CRE_29959	6237	1.58e-65	XP_003102749.1|CRE_29959|147
CRE_29958	6237	1.53e-57	XP_003102689.1|CRE_29958|290
CRE_03309	6237	2.99e-200	XP_003102591.1|Cre-sup-10|378
CRE_29957	6237	0.0	XP_003102778.1|Cre-vha-7|1209
CRE_29955	6237	3.90e-63	XP_003102715.1|CRE_29955|162
CRE_29864	6237	0.0	XP_003102735.1|CRE_29864|678
